frame_index,step_time,eps11_bc,y_mm,u3_mean_mm,u3_min_mm,u3_max_mm,n_nodes
5,0.5,0.005000000198682149,28.90625,0.07218499109148979,0.06594904512166977,0.07836785167455673,8
5,0.5,0.005000000198682149,29.0625,0.0726011823862791,0.06599503755569458,0.07918298244476318,8
5,0.5,0.005000000198682149,29.21875,0.07307329680770636,0.06604329496622086,0.08005191385746002,8
5,0.5,0.005000000198682149,29.375,0.07360063306987286,0.06613890826702118,0.08097164332866669,8
5,0.5,0.005000000198682149,29.53125,0.07414327375590801,0.06623953580856323,0.08199004828929901,8
5,0.5,0.005000000198682149,29.6875,0.07582662254571915,0.06643934547901154,0.08293867111206055,7
5,0.5,0.005000000198682149,29.84375,0.07530259837706883,0.06674444675445557,0.08376702666282654,6
5,0.5,0.005000000198682149,30.0,0.07592637961109479,0.06697765737771988,0.08472676575183868,6
6,0.6000000238418579,0.006000000238418579,0.0,-0.0959244892001152,-0.10597791522741318,-0.08567731082439423,6
6,0.6000000238418579,0.006000000238418579,0.15625,-0.09516785045464833,-0.10483230650424957,-0.08540406823158264,6
6,0.6000000238418579,0.006000000238418579,0.3125,-0.09451163373887539,-0.10383006930351257,-0.08508273959159851,8
6,0.6000000238418579,0.006000000238418579,0.46875,-0.09375307988375425,-0.10270370543003082,-0.08474788814783096,8
6,0.6000000238418579,0.006000000238418579,0.625,-0.09298756718635559,-0.10150539875030518,-0.08441826701164246,8
6,0.6000000238418579,0.006000000238418579,0.78125,-0.09229488298296928,-0.10041108727455139,-0.08413685858249664,8
6,0.6000000238418579,0.006000000238418579,0.9375,-0.0916780885308981,-0.09938132017850876,-0.0839516744017601,8
6,0.6000000238418579,0.006000000238418579,1.09375,-0.09114541579037905,-0.09841448068618774,-0.0838155671954155,8
6,0.6000000238418579,0.006000000238418579,1.25,-0.0907052218914032,-0.09752494096755981,-0.08381648361682892,10
6,0.6000000238418579,0.006000000238418579,1.40625,-0.0902749951928854,-0.09665870666503906,-0.0837550163269043,12
6,0.6000000238418579,0.006000000238418579,1.5625,-0.08977600435415904,-0.09578131884336472,-0.083699531853199,12
6,0.6000000238418579,0.006000000238418579,1.71875,-0.08933600464037486,-0.094951331615448,-0.08360555022954941,14
6,0.6000000238418579,0.006000000238418579,1.875,-0.08891239265600841,-0.09424736350774765,-0.08324654400348663,18
6,0.6000000238418579,0.006000000238418579,2.03125,-0.08828653079959062,-0.09345071762800217,-0.08281278610229492,26
6,0.6000000238418579,0.006000000238418579,2.1875,-0.08779279515147209,-0.0929805263876915,-0.08228190988302231,44
6,0.6000000238418579,0.006000000238418579,2.34375,-0.08715909719467163,-0.09172352403402328,-0.08185961097478867,65
6,0.6000000238418579,0.006000000238418579,2.5,-0.08638572727258388,-0.09082112461328506,-0.08133570849895477,65
6,0.6000000238418579,0.006000000238418579,2.65625,-0.08561454782119164,-0.09010902792215347,-0.08069909363985062,65
6,0.6000000238418579,0.006000000238418579,2.8125,-0.08441704291511666,-0.08895445615053177,-0.07996248453855515,44
6,0.6000000238418579,0.006000000238418579,2.96875,-0.08346816811424035,-0.08814514428377151,-0.0784265398979187,26
6,0.6000000238418579,0.006000000238418579,3.125,-0.08264564350247383,-0.08743704110383987,-0.07765080779790878,18
6,0.6000000238418579,0.006000000238418579,3.28125,-0.08176487471376147,-0.08674453943967819,-0.07665862143039703,14
6,0.6000000238418579,0.006000000238418579,3.4375,-0.08096814714372158,-0.08621712774038315,-0.07582341134548187,12
6,0.6000000238418579,0.006000000238418579,3.59375,-0.08015055706103642,-0.08570969849824905,-0.07473565638065338,12
6,0.6000000238418579,0.006000000238418579,3.75,-0.07928182184696198,-0.08502086997032166,-0.07353361696004868,10
6,0.6000000238418579,0.006000000238418579,3.90625,-0.07840277627110481,-0.08439772576093674,-0.07242142409086227,8
6,0.6000000238418579,0.006000000238418579,4.0625,-0.07730748131871223,-0.08352437615394592,-0.07112862914800644,8
6,0.6000000238418579,0.006000000238418579,4.21875,-0.07600314356386662,-0.08243595063686371,-0.06951365619897842,8
6,0.6000000238418579,0.006000000238418579,4.375,-0.07448465377092361,-0.08128378540277481,-0.06761476397514343,8
6,0.6000000238418579,0.006000000238418579,4.53125,-0.07273284532129765,-0.07990196347236633,-0.06538815051317215,8
6,0.6000000238418579,0.006000000238418579,4.6875,-0.0697032990200179,-0.07817809283733368,-0.06304748356342316,7
6,0.6000000238418579,0.006000000238418579,4.84375,-0.06844427933295567,-0.07598186284303665,-0.06086932122707367,6
6,0.6000000238418579,0.006000000238418579,5.0,-0.06588857496778171,-0.07350796461105347,-0.058226991444826126,6
6,0.6000000238418579,0.006000000238418579,5.15625,-0.06335830502212048,-0.07102274894714355,-0.05568839982151985,6
6,0.6000000238418579,0.006000000238418579,5.3125,-0.06115909293293953,-0.06892203539609909,-0.05347359925508499,8
6,0.6000000238418579,0.006000000238418579,5.46875,-0.05920869763940573,-0.06675749272108078,-0.05171415954828262,8
6,0.6000000238418579,0.006000000238418579,5.625,-0.05752035090699792,-0.06471897661685944,-0.05031709372997284,8
6,0.6000000238418579,0.006000000238418579,5.78125,-0.05612413678318262,-0.06298071146011353,-0.04923707991838455,8
6,0.6000000238418579,0.006000000238418579,5.9375,-0.05497755249962211,-0.06157026067376137,-0.04834509268403053,8
6,0.6000000238418579,0.006000000238418579,6.09375,-0.05408306512981653,-0.0603955015540123,-0.04774308577179909,8
6,0.6000000238418579,0.006000000238418579,6.25,-0.0534443199634552,-0.059375546872615814,-0.047485385090112686,10
6,0.6000000238418579,0.006000000238418579,6.40625,-0.0528445423891147,-0.0583178773522377,-0.047195836901664734,12
6,0.6000000238418579,0.006000000238418579,6.5625,-0.05232761396716038,-0.05750765651464462,-0.047079816460609436,12
6,0.6000000238418579,0.006000000238418579,6.71875,-0.05185253944780145,-0.05665139481425285,-0.04694677144289017,14
6,0.6000000238418579,0.006000000238418579,6.875,-0.051340409451060824,-0.055794693529605865,-0.04652581363916397,18
6,0.6000000238418579,0.006000000238418579,7.03125,-0.050776493950532034,-0.05519797280430794,-0.046040236949920654,26
6,0.6000000238418579,0.006000000238418579,7.1875,-0.050279908680490086,-0.05526534840464592,-0.0454377643764019,42
6,0.6000000238418579,0.006000000238418579,7.34375,-0.049707644948592554,-0.05431942269206047,-0.044791776686906815,65
6,0.6000000238418579,0.006000000238418579,7.5,-0.04893096163868904,-0.05351211130619049,-0.04408013075590134,65
6,0.6000000238418579,0.006000000238418579,7.65625,-0.04815550572597063,-0.052856020629405975,-0.043161965906620026,65
6,0.6000000238418579,0.006000000238418579,7.8125,-0.04760133618996902,-0.05223895609378815,-0.04220728203654289,44
6,0.6000000238418579,0.006000000238418579,7.96875,-0.047046281540623076,-0.05166039988398552,-0.042557455599308014,26
6,0.6000000238418579,0.006000000238418579,8.125,-0.04647015490465694,-0.05116390436887741,-0.0419597253203392,18
6,0.6000000238418579,0.006000000238418579,8.28125,-0.04595025682023594,-0.050706300884485245,-0.041211068630218506,14
6,0.6000000238418579,0.006000000238418579,8.4375,-0.045473297126591206,-0.050506021827459335,-0.040564071387052536,12
6,0.6000000238418579,0.006000000238418579,8.59375,-0.04495669590930144,-0.050324130803346634,-0.03975163400173187,12
6,0.6000000238418579,0.006000000238418579,8.75,-0.044373753294348714,-0.04995594173669815,-0.038788847625255585,10
6,0.6000000238418579,0.006000000238418579,8.90625,-0.043776309583336115,-0.04963890090584755,-0.03794551640748978,8
6,0.6000000238418579,0.006000000238418579,9.0625,-0.042947637382894754,-0.04904226213693619,-0.036903321743011475,8
6,0.6000000238418579,0.006000000238418579,9.21875,-0.04190162383019924,-0.04820852354168892,-0.035564832389354706,8
6,0.6000000238418579,0.006000000238418579,9.375,-0.04063568729907274,-0.04728080332279205,-0.03395695611834526,8
6,0.6000000238418579,0.006000000238418579,9.53125,-0.03913520462810993,-0.046102069318294525,-0.03204300254583359,8
6,0.6000000238418579,0.006000000238418579,9.6875,-0.03638729479696069,-0.04455495998263359,-0.03000594675540924,7
6,0.6000000238418579,0.006000000238418579,9.84375,-0.035320864990353584,-0.04250601306557655,-0.028125230222940445,6
6,0.6000000238418579,0.006000000238418579,10.0,-0.032992104068398476,-0.04016691446304321,-0.025805050507187843,6
6,0.6000000238418579,0.006000000238418579,10.15625,-0.03066832696398099,-0.037798814475536346,-0.023558033630251884,6
6,0.6000000238418579,0.006000000238418579,10.3125,-0.028651908040046692,-0.03584110736846924,-0.021590569987893105,8
6,0.6000000238418579,0.006000000238418579,10.46875,-0.026851541828364134,-0.033789075911045074,-0.02002265304327011,8
6,0.6000000238418579,0.006000000238418579,10.625,-0.02530120173469186,-0.03186054527759552,-0.018778475001454353,8
6,0.6000000238418579,0.006000000238418579,10.78125,-0.024023941485211253,-0.03023606725037098,-0.017816774547100067,8
6,0.6000000238418579,0.006000000238418579,10.9375,-0.02297827904112637,-0.028912166133522987,-0.017007961869239807,8
6,0.6000000238418579,0.006000000238418579,11.09375,-0.022168699884787202,-0.027852721512317657,-0.01646173931658268,8
6,0.6000000238418579,0.006000000238418579,11.25,-0.021602130495011806,-0.026942165568470955,-0.01622648909687996,10
6,0.6000000238418579,0.006000000238418579,11.40625,-0.021060856369634468,-0.02600887417793274,-0.01595039665699005,12
6,0.6000000238418579,0.006000000238418579,11.5625,-0.020591961530347664,-0.02524837851524353,-0.01584726758301258,12
6,0.6000000238418579,0.006000000238418579,11.71875,-0.020166688598692417,-0.024543089792132378,-0.015726260840892792,14
6,0.6000000238418579,0.006000000238418579,11.875,-0.01970343105494976,-0.023798003792762756,-0.015329351648688316,18
6,0.6000000238418579,0.006000000238418579,12.03125,-0.019181767120384254,-0.023263301700353622,-0.014872539788484573,26
6,0.6000000238418579,0.006000000238418579,12.1875,-0.01872803634476094,-0.023597119376063347,-0.014304115436971188,42
6,0.6000000238418579,0.006000000238418579,12.34375,-0.018247105725682698,-0.022716691717505455,-0.013690430670976639,65
6,0.6000000238418579,0.006000000238418579,12.5,-0.01748588221290937,-0.021868687123060226,-0.013024120591580868,65
6,0.6000000238418579,0.006000000238418579,12.65625,-0.016724832098071393,-0.021200358867645264,-0.012152771465480328,65
6,0.6000000238418579,0.006000000238418579,12.8125,-0.016296294644813646,-0.020592210814356804,-0.011297844350337982,44
6,0.6000000238418579,0.006000000238418579,12.96875,-0.015813882641780835,-0.0200196485966444,-0.011764733120799065,26
6,0.6000000238418579,0.006000000238418579,13.125,-0.015293423138144944,-0.019549118354916573,-0.011266561225056648,18
6,0.6000000238418579,0.006000000238418579,13.28125,-0.014833905201937472,-0.019133003428578377,-0.010582669638097286,14
6,0.6000000238418579,0.006000000238418579,13.4375,-0.014413373622422418,-0.018987320363521576,-0.009935298934578896,12
6,0.6000000238418579,0.006000000238418579,13.59375,-0.013949457556009293,-0.018861999735236168,-0.009198014624416828,12
6,0.6000000238418579,0.006000000238418579,13.75,-0.013418083637952804,-0.018565412610769272,-0.008295120671391487,10
6,0.6000000238418579,0.006000000238418579,13.90625,-0.012872195336967707,-0.018318483605980873,-0.0074502164497971535,8
6,0.6000000238418579,0.006000000238418579,14.0625,-0.012093364959582686,-0.01778525300323963,-0.0064435857348144054,8
6,0.6000000238418579,0.006000000238418579,14.21875,-0.011097697599325329,-0.017018288373947144,-0.005174574907869101,8
6,0.6000000238418579,0.006000000238418579,14.375,-0.009884684608550742,-0.016141120344400406,-0.0036276765167713165,8
6,0.6000000238418579,0.006000000238418579,14.53125,-0.008442374935839325,-0.015007250010967255,-0.001775307347998023,8
6,0.6000000238418579,0.006000000238418579,14.6875,-0.005818945151986554,-0.013494862243533134,0.0001827108790166676,7
6,0.6000000238418579,0.006000000238418579,14.84375,-0.004746979024882118,-0.01146620325744152,0.0019807578064501286,6
6,0.6000000238418579,0.006000000238418579,15.0,-0.0024527694719533124,-0.009153613820672035,0.004250757396221161,6
6,0.6000000238418579,0.006000000238418579,15.15625,-0.00014417579708000025,-0.00680523319169879,0.006475262809544802,6
6,0.6000000238418579,0.006000000238418579,15.3125,0.0018590443069115281,-0.00489133782684803,0.0084480419754982,8
6,0.6000000238418579,0.006000000238418579,15.46875,0.0036414431233424693,-0.0028775495011359453,0.010022083297371864,8
6,0.6000000238418579,0.006000000238418579,15.625,0.005174298596102744,-0.0009824455482885242,0.01127234660089016,8
6,0.6000000238418579,0.006000000238418579,15.78125,0.006436114839743823,0.0006014922400936484,0.012248058803379536,8
6,0.6000000238418579,0.006000000238418579,15.9375,0.007469895470421761,0.001893683336675167,0.013081914745271206,8
6,0.6000000238418579,0.006000000238418579,16.09375,0.008271175873233005,0.002906218869611621,0.013657507486641407,8
6,0.6000000238418579,0.006000000238418579,16.25,0.008832486346364021,0.0037522325292229652,0.013931775465607643,10
6,0.6000000238418579,0.006000000238418579,16.40625,0.009372751965808371,0.0046544685028493404,0.014248058199882507,12
6,0.6000000238418579,0.006000000238418579,16.5625,0.009842491320644816,0.005394384264945984,0.014388097450137138,12
6,0.6000000238418579,0.006000000238418579,16.71875,0.010268999596259423,0.006035792175680399,0.01454507652670145,14
6,0.6000000238418579,0.006000000238418579,16.875,0.010734801853282584,0.0067309970036149025,0.014967101626098156,18
6,0.6000000238418579,0.006000000238418579,17.03125,0.01125745650810691,0.007240517530590296,0.015440890565514565,26
6,0.6000000238418579,0.006000000238418579,17.1875,0.011744484919208016,0.0068138837814331055,0.01601524092257023,44
6,0.6000000238418579,0.006000000238418579,17.34375,0.012203539370630796,0.007672937121242285,0.016626259312033653,65
6,0.6000000238418579,0.006000000238418579,17.5,0.012957212113990233,0.008524156175553799,0.017299896106123924,65
6,0.6000000238418579,0.006000000238418579,17.65625,0.013711489980610517,0.009178985841572285,0.018152905628085136,65
6,0.6000000238418579,0.006000000238418579,17.8125,0.014157499631189487,0.009778323583304882,0.01903827302157879,44
6,0.6000000238418579,0.006000000238418579,17.96875,0.014627813504865536,0.010335169732570648,0.018699975684285164,26
6,0.6000000238418579,0.006000000238418579,18.125,0.015142930464612113,0.010781950317323208,0.019227469339966774,18
6,0.6000000238418579,0.006000000238418579,18.28125,0.015596773741500718,0.011167892254889011,0.019958622753620148,14
6,0.6000000238418579,0.006000000238418579,18.4375,0.01601260465880235,0.01127513125538826,0.020663980394601822,12
6,0.6000000238418579,0.006000000238418579,18.59375,0.016472602883974712,0.011360782198607922,0.021417811512947083,12
6,0.6000000238418579,0.006000000238418579,18.75,0.017000922840088604,0.011612595058977604,0.022346695885062218,10
6,0.6000000238418579,0.006000000238418579,18.90625,0.017546844785101712,0.011815447360277176,0.023252146318554878,8
6,0.6000000238418579,0.006000000238418579,19.0625,0.018328870995901525,0.012312916107475758,0.024301348254084587,8
6,0.6000000238418579,0.006000000238418579,19.21875,0.019331229850649834,0.01304779015481472,0.025600038468837738,8
6,0.6000000238418579,0.006000000238418579,19.375,0.020555244525894523,0.013904082588851452,0.02718455158174038,8
6,0.6000000238418579,0.006000000238418579,19.53125,0.022010402171872556,0.015026433393359184,0.029067806899547577,8
6,0.6000000238418579,0.006000000238418579,19.6875,0.024714744250689234,0.01654377579689026,0.03106202930212021,7
6,0.6000000238418579,0.006000000238418579,19.84375,0.025757354373733204,0.018602285534143448,0.032904863357543945,6
6,0.6000000238418579,0.006000000238418579,20.0,0.028085514592627685,0.02095595747232437,0.03519652783870697,6
6,0.6000000238418579,0.006000000238418579,20.15625,0.03043205849826336,0.023358114063739777,0.0374501496553421,6
6,0.6000000238418579,0.006000000238418579,20.3125,0.032474700128659606,0.025313200429081917,0.03944813460111618,8
6,0.6000000238418579,0.006000000238418579,20.46875,0.03429996408522129,0.02737133763730526,0.041057731956243515,8
6,0.6000000238418579,0.006000000238418579,20.625,0.0358773535117507,0.029318038374185562,0.04235081747174263,8
6,0.6000000238418579,0.006000000238418579,20.78125,0.037185604916885495,0.03094695322215557,0.04338080435991287,8
6,0.6000000238418579,0.006000000238418579,20.9375,0.03826776333153248,0.032304439693689346,0.044276151806116104,8
6,0.6000000238418579,0.006000000238418579,21.09375,0.039119480177760124,0.03335260972380638,0.044916629791259766,8
6,0.6000000238418579,0.006000000238418579,21.25,0.039734287187457085,0.0341983363032341,0.04526273533701897,10
6,0.6000000238418579,0.006000000238418579,21.40625,0.040328530284265675,0.03516334295272827,0.04565267264842987,12
6,0.6000000238418579,0.006000000238418579,21.5625,0.04085359132538239,0.03598029166460037,0.04585178941488266,12
6,0.6000000238418579,0.006000000238418579,21.71875,0.04133897487606321,0.036624081432819366,0.04606601968407631,14
6,0.6000000238418579,0.006000000238418579,21.875,0.04186741179890103,0.037386707961559296,0.046532515436410904,18
6,0.6000000238418579,0.006000000238418579,22.03125,0.042447908279987484,0.03799624741077423,0.04703550040721893,26
6,0.6000000238418579,0.006000000238418579,22.1875,0.04300969644364985,0.03768502548336983,0.04761936143040657,44
6,0.6000000238418579,0.006000000238418579,22.34375,0.04359416262461589,0.038645029067993164,0.048244789242744446,65
6,0.6000000238418579,0.006000000238418579,22.5,0.04436445654584811,0.03954147920012474,0.04890850558876991,65
6,0.6000000238418579,0.006000000238418579,22.65625,0.045136339561297346,0.040240418165922165,0.04972405359148979,65
6,0.6000000238418579,0.006000000238418579,22.8125,0.04567791716280309,0.04087114706635475,0.05067812651395798,44
6,0.6000000238418579,0.006000000238418579,22.96875,0.04618850808877211,0.04146144539117813,0.05060609057545662,26
6,0.6000000238418579,0.006000000238418579,23.125,0.0467469986114237,0.04193638265132904,0.051199156790971756,18
6,0.6000000238418579,0.006000000238418579,23.28125,0.047249852546623776,0.0423455685377121,0.05204475671052933,14
6,0.6000000238418579,0.006000000238418579,23.4375,0.04771553073078394,0.042463529855012894,0.05290090665221214,12
6,0.6000000238418579,0.006000000238418579,23.59375,0.048223741352558136,0.0425604023039341,0.05370708927512169,12
6,0.6000000238418579,0.006000000238418579,23.75,0.04880992583930492,0.042823679745197296,0.05476069450378418,10
6,0.6000000238418579,0.006000000238418579,23.90625,0.049426887184381485,0.043046094477176666,0.05577665939927101,8
6,0.6000000238418579,0.006000000238418579,24.0625,0.05029239226132631,0.043594688177108765,0.056942522525787354,8
6,0.6000000238418579,0.006000000238418579,24.21875,0.051393432542681694,0.04440559074282646,0.05833074077963829,8
6,0.6000000238418579,0.006000000238418579,24.375,0.05273437686264515,0.045368339866399765,0.060032568871974945,8
6,0.6000000238418579,0.006000000238418579,24.53125,0.05431926203891635,0.04663170129060745,0.062029335647821426,8
6,0.6000000238418579,0.006000000238418579,24.6875,0.057271713124854226,0.04834143817424774,0.0641406700015068,7
6,0.6000000238418579,0.006000000238418579,24.84375,0.05841608593861262,0.05066196247935295,0.0661359578371048,6
6,0.6000000238418579,0.006000000238418579,25.0,0.060959616055091224,0.053319092839956284,0.06855106353759766,6
6,0.6000000238418579,0.006000000238418579,25.15625,0.06354181033869584,0.05605354905128479,0.07094693183898926,6
6,0.6000000238418579,0.006000000238418579,25.3125,0.0658262693323195,0.05831695720553398,0.07310187816619873,8
6,0.6000000238418579,0.006000000238418579,25.46875,0.06790301902219653,0.06068691983819008,0.07489517331123352,8
6,0.6000000238418579,0.006000000238418579,25.625,0.06973538640886545,0.06295537948608398,0.07639461755752563,8
6,0.6000000238418579,0.006000000238418579,25.78125,0.07130307890474796,0.06488405168056488,0.07766019552946091,8
6,0.6000000238418579,0.006000000238418579,25.9375,0.07265054434537888,0.06652679294347763,0.07880707085132599,8
6,0.6000000238418579,0.006000000238418579,26.09375,0.07377627119421959,0.06783376634120941,0.07973042130470276,8
6,0.6000000238418579,0.006000000238418579,26.25,0.07468012347817421,0.06895704567432404,0.08038931339979172,10
6,0.6000000238418579,0.006000000238418579,26.40625,0.07556770617763202,0.07016950845718384,0.08110681921243668,12
6,0.6000000238418579,0.006000000238418579,26.5625,0.07640132618447144,0.07126887142658234,0.08163852244615555,12
6,0.6000000238418579,0.006000000238418579,26.71875,0.07721388233559472,0.07211010158061981,0.08218713104724884,14
6,0.6000000238418579,0.006000000238418579,26.875,0.07811023791631062,0.07310865074396133,0.08289728313684464,18
6,0.6000000238418579,0.006000000238418579,27.03125,0.07894531035652527,0.07388981431722641,0.08362255245447159,26
6,0.6000000238418579,0.006000000238418579,27.1875,0.07990722696889531,0.0754789412021637,0.08444780856370926,44
6,0.6000000238418579,0.006000000238418579,27.34375,0.08111876593186305,0.07620841264724731,0.0856364518404007,65
6,0.6000000238418579,0.006000000238418579,27.5,0.08189902156591415,0.07684438675642014,0.0863528773188591,65
6,0.6000000238418579,0.006000000238418579,27.65625,0.082680999315702,0.07736439257860184,0.08725787699222565,65
6,0.6000000238418579,0.006000000238418579,27.8125,0.08332420851696622,0.07778088748455048,0.08853179216384888,44
6,0.6000000238418579,0.006000000238418579,27.96875,0.0838176287137545,0.07830621302127838,0.0890161320567131,26
6,0.6000000238418579,0.006000000238418579,28.125,0.08444584119651052,0.07873180508613586,0.08982398360967636,18
6,0.6000000238418579,0.006000000238418579,28.28125,0.08486523798533849,0.07907861471176147,0.0905369445681572,14
6,0.6000000238418579,0.006000000238418579,28.4375,0.08529904360572498,0.07913942635059357,0.09137582033872604,12
6,0.6000000238418579,0.006000000238418579,28.59375,0.08579222795863946,0.07917512208223343,0.09226386249065399,12
6,0.6000000238418579,0.006000000238418579,28.75,0.08620724901556968,0.07919757813215256,0.09314145892858505,10
6,0.6000000238418579,0.006000000238418579,28.90625,0.08662198856472969,0.0791388526558876,0.09404142200946808,8
6,0.6000000238418579,0.006000000238418579,29.0625,0.08712141960859299,0.07919404655694962,0.09501957893371582,8
6,0.6000000238418579,0.006000000238418579,29.21875,0.08768795803189278,0.07925195246934891,0.0960623025894165,8
6,0.6000000238418579,0.006000000238418579,29.375,0.08832076098769903,0.07936669141054153,0.09716597944498062,8
6,0.6000000238418579,0.006000000238418579,29.53125,0.08897192869335413,0.07948743551969528,0.09838806092739105,8
6,0.6000000238418579,0.006000000238418579,29.6875,0.09099194833210536,0.07972721010446548,0.09952640533447266,7
6,0.6000000238418579,0.006000000238418579,29.84375,0.09036311879754066,0.08009333163499832,0.10052043199539185,6
6,0.6000000238418579,0.006000000238418579,30.0,0.09111165503660838,0.08037319034337997,0.10167212039232254,6
7,0.699999988079071,0.006999999781449636,0.0,-0.11191190282503764,-0.12364090234041214,-0.09995685517787933,6
7,0.699999988079071,0.006999999781449636,0.15625,-0.11102915927767754,-0.12230435758829117,-0.09963808208703995,6
7,0.699999988079071,0.006999999781449636,0.3125,-0.11026357300579548,-0.12113507837057114,-0.09926319867372513,8
7,0.699999988079071,0.006999999781449636,0.46875,-0.10937859211117029,-0.1198209896683693,-0.09887253493070602,8
7,0.699999988079071,0.006999999781449636,0.625,-0.10848549474030733,-0.1184229627251625,-0.0984879732131958,8
7,0.699999988079071,0.006999999781449636,0.78125,-0.10767736379057169,-0.11714626848697662,-0.09815967082977295,8
7,0.699999988079071,0.006999999781449636,0.9375,-0.10695776995271444,-0.11594486981630325,-0.09794361889362335,8
7,0.699999988079071,0.006999999781449636,1.09375,-0.1063363179564476,-0.11481688916683197,-0.09778483211994171,8
7,0.699999988079071,0.006999999781449636,1.25,-0.10582275912165642,-0.11377909779548645,-0.09778589755296707,10
7,0.699999988079071,0.006999999781449636,1.40625,-0.1053208267937104,-0.1127684935927391,-0.09771418571472168,12
7,0.699999988079071,0.006999999781449636,1.5625,-0.10473867071171601,-0.11174487322568893,-0.0976494550704956,12
7,0.699999988079071,0.006999999781449636,1.71875,-0.10422533910189356,-0.11077655106782913,-0.09753980487585068,14
7,0.699999988079071,0.006999999781449636,1.875,-0.10373112600710657,-0.10995525866746902,-0.09712096303701401,18
7,0.699999988079071,0.006999999781449636,2.03125,-0.10300095293384331,-0.10902583599090576,-0.09661491960287094,26
7,0.699999988079071,0.006999999781449636,2.1875,-0.10242492807182399,-0.10847727954387665,-0.09599556028842926,44
7,0.699999988079071,0.006999999781449636,2.34375,-0.1016856129352863,-0.10701078176498413,-0.09550288319587708,65
7,0.699999988079071,0.006999999781449636,2.5,-0.10078334842736904,-0.1059579849243164,-0.09489165991544724,65
7,0.699999988079071,0.006999999781449636,2.65625,-0.0998836392393479,-0.10512720048427582,-0.09414894133806229,65
7,0.699999988079071,0.006999999781449636,2.8125,-0.0984865508296273,-0.10378019511699677,-0.0932895690202713,44
7,0.699999988079071,0.006999999781449636,2.96875,-0.09737952855917123,-0.1028359979391098,-0.09149762988090515,26
7,0.699999988079071,0.006999999781449636,3.125,-0.09641991721259223,-0.10200988501310349,-0.09059260785579681,18
7,0.699999988079071,0.006999999781449636,3.28125,-0.09539235383272171,-0.10120196640491486,-0.08943505585193634,14
7,0.699999988079071,0.006999999781449636,3.4375,-0.0944628386447827,-0.10058664530515671,-0.08846064656972885,12
7,0.699999988079071,0.006999999781449636,3.59375,-0.09350898303091526,-0.09999464452266693,-0.08719160407781601,12
7,0.699999988079071,0.006999999781449636,3.75,-0.09249545857310296,-0.09919100999832153,-0.08578921854496002,10
7,0.699999988079071,0.006999999781449636,3.90625,-0.09146990533918142,-0.0984640121459961,-0.08449166268110275,8
7,0.699999988079071,0.006999999781449636,4.0625,-0.09019205998629332,-0.09744510799646378,-0.08298340439796448,8
7,0.699999988079071,0.006999999781449636,4.21875,-0.08867033384740353,-0.09617527574300766,-0.0810992643237114,8
7,0.699999988079071,0.006999999781449636,4.375,-0.08689876180142164,-0.09483107924461365,-0.07888389378786087,8
7,0.699999988079071,0.006999999781449636,4.53125,-0.08485498651862144,-0.09321895986795425,-0.07628617435693741,8
7,0.699999988079071,0.006999999781449636,4.6875,-0.08132051463638033,-0.09120777249336243,-0.07355540245771408,7
7,0.699999988079071,0.006999999781449636,4.84375,-0.07985165963570277,-0.08864551037549973,-0.07101421058177948,6
7,0.699999988079071,0.006999999781449636,5.0,-0.07687000433603923,-0.08575929701328278,-0.06793148815631866,6
7,0.699999988079071,0.006999999781449636,5.15625,-0.07391802221536636,-0.08285987377166748,-0.06496980041265488,6
7,0.699999988079071,0.006999999781449636,5.3125,-0.07135227508842945,-0.08040904253721237,-0.062385864555835724,8
7,0.699999988079071,0.006999999781449636,5.46875,-0.0690768132917583,-0.07788374274969101,-0.06033318489789963,8
7,0.699999988079071,0.006999999781449636,5.625,-0.06710707489401102,-0.07550547271966934,-0.05870327726006508,8
7,0.699999988079071,0.006999999781449636,5.78125,-0.06547815958037972,-0.07347749173641205,-0.05744326114654541,8
7,0.699999988079071,0.006999999781449636,5.9375,-0.06414047908037901,-0.07183197140693665,-0.05640260875225067,8
7,0.699999988079071,0.006999999781449636,6.09375,-0.06309690978378057,-0.07046142220497131,-0.05570026859641075,8
7,0.699999988079071,0.006999999781449636,6.25,-0.06235170550644398,-0.06927146762609482,-0.055399615317583084,10
7,0.699999988079071,0.006999999781449636,6.40625,-0.0616519662241141,-0.06803752481937408,-0.055061809718608856,12
7,0.699999988079071,0.006999999781449636,6.5625,-0.06104888208210468,-0.06709226220846176,-0.05492645502090454,12
7,0.699999988079071,0.006999999781449636,6.71875,-0.06049462913402489,-0.06609329581260681,-0.05477122962474823,14
7,0.699999988079071,0.006999999781449636,6.875,-0.05989714484247896,-0.06509380787611008,-0.0542801171541214,18
7,0.699999988079071,0.006999999781449636,7.03125,-0.05923924322884817,-0.06439763307571411,-0.053713612258434296,26
7,0.699999988079071,0.006999999781449636,7.1875,-0.05865989368231524,-0.06447623670101166,-0.0530107244849205,42
7,0.699999988079071,0.006999999781449636,7.34375,-0.05799225224898412,-0.0633726641535759,-0.05225707218050957,65
7,0.699999988079071,0.006999999781449636,7.5,-0.05708612197866807,-0.06243079528212547,-0.05142682045698166,65
7,0.699999988079071,0.006999999781449636,7.65625,-0.05618142330875764,-0.061665356159210205,-0.05035562440752983,65
7,0.699999988079071,0.006999999781449636,7.8125,-0.05553489220751957,-0.06094545125961304,-0.04924182966351509,44
